Citing,Cited,total_citation,author_overlap,author_overlap_ratio,cite_per_bib,cite_per_ref,in_table,citation_length,occurence_in_sections,occurs_in_group,reference_overlap,distance_between_citance,tfidf_Title,tfidf_Abstract,tfidf_Citance_Title (max),tfidf_Citance_Title (avg),tfidf_Citance_Abstract (max),tfidf_Citance_Abstract (avg),pos_max,pos_avg,neg_max,neg_avg,neu_max,neu_avg,com_max,com_avg,wmd_title,wmd_abstract,wmd_body,wmd_citance_max,wmd_citance_avg,kw_title,kw_abstract,kw_body,bib_Author_overlap,bib_Title_overlap,bib_Venue_overlap,Label
N12-1013,P05-1045,5,0,0,0.116279069767442,0.060975609756098,0,158.6,16,1,0.023255813953488,2271.5,0.057006553419236,0.136175605197826,0.084417103615579,0.092661793112846,0.075768348195885,0.144647198776972,0.045,0.0324,0.033,0.0102,0.968,0.9574,0.7269,0.49226,0.657304997651137,0.172814617541239,0.08708145137593,0.257619788157676,0.166644999227541,1,5,10,0.097560975609756,0.023255813953488,0.041666666666667,2
N12-1065,P05-1045,1,0,0,0.090909090909091,0.058823529411765,0,47,13,0,0,0,0,0.05319944888192,0,0,0.039308393248526,0.039308393248526,0,0,0,0,1,1,0,0,0.467241023033909,0.122023527811372,0.100761500026643,0.227166587496776,0.227166587496776,0,4,4,0.032258064516129,0,0.1,1
N12-1080,P05-1045,1,0,0,0.083333333333333,0.066666666666667,0,71,11,1,0,0,0,0.062701607018361,0,0,0.052533377710758,0.052533377710758,0.105,0.105,0,0,0.895,0.895,0.6597,0.6597,0.478055097772513,0.145673321917232,0.089240067431518,0.197300533484734,0.197300533484734,0,2,4,0,0,0.090909090909091,1
N12-1084,P05-1045,1,0,0,0.028571428571429,0.013698630136986,0,93,11,1,0,0,0,0.050503659969799,0,0,0,0,0.021,0.021,0.028,0.028,0.951,0.951,-0.1531,-0.1531,0.427635209894459,0.132201169285228,0.093391553377246,0.229196484397981,0.229196484397981,0,3,6,0,0,0.03125,0
N12-1085,P05-1045,1,0,0,0.038461538461539,0.027777777777778,0,117,16,1,0,0,0,0.051296316959781,0.037706389399341,0.037706389399341,0.078780661755588,0.078780661755588,0.089,0.089,0,0,0.911,0.911,0.8591,0.8591,0.572390799458377,0.138261062829705,0.090636269066796,0.163416122682263,0.163416122682263,0,5,4,0.026666666666667,0,0.043478260869565,0
N13-1006,P05-1045,1,1,0.666666666666667,0.04,0.015873015873016,0,125,11,0,0,0,0,0.031383461035791,0,0,0.035152151788381,0.035152151788381,0.022,0.022,0,0,0.978,0.978,0.1531,0.1531,0.470733486907517,0.130432209304516,0.098581750021761,0.232541858429053,0.232541858429053,0,4,9,0,0,0.05,1
N13-1007,P05-1045,1,0,0,0.03448275862069,0.012345679012346,0,259,15,0,0,0,0.053550953149967,0.038696834252873,0.010541749288925,0.010541749288925,0.011966793018761,0.011966793018761,0.033,0.033,0,0,0.967,0.967,0.8573,0.8573,0.451039686687651,0.204877100217181,0.113926719132626,0.267915463611082,0.267915463611082,1,4,5,0,0,0.03448275862069,0
N13-1037,P05-1045,1,0,0,0.013333333333333,0.011111111111111,0,154,11,1,0,0,0,0.0218550450656,0.024468364606109,0.024468364606109,0.034630156363058,0.034630156363058,0.021,0.021,0.053,0.053,0.926,0.926,-0.7096,-0.7096,0.551449085818193,0.157876422796592,0.094169940223037,0.15893924724433,0.15893924724433,0,1,2,0,0,0.052631578947369,0
N13-1059,P05-1045,1,0,0,0.083333333333333,0.038461538461539,0,149,11,1,0,0,0,0.077993520557181,0,0,0.020086110924308,0.020086110924308,0.04,0.04,0,0,0.96,0.96,0.6115,0.6115,0.678774683076433,0.227843549407124,0.108281309132438,0.206939817191587,0.206939817191587,0,2,2,0,0,0.2,1
N13-1063,P05-1045,0,1,0.571428571428571,0,0,0,103,11,1,0,0,0,0.075924835927658,0.037331152169091,0.037331152169091,0.046328873585961,0.046328873585961,0.012,0.012,0.023,0.023,0.964,0.964,-0.2732,-0.2732,0.551689576116796,0.159279957254911,0.115829928940767,0.210246031524345,0.210246031524345,0,5,6,0.021739130434783,0,0.0625,0
P06-1059,P05-1045,3,0,0,0.1875,0.052631578947369,1,149,10,1,0.0625,1317,0,0.092701339214747,0.215037900540857,0.281806404814496,0.15944493471892,0.245895177525987,0.101,0.069,0.028,0.017,0.949,0.914333333333333,0.869,0.673566666666667,0.382004235134225,0.12933767382446,0.106847410908296,0.188125831430751,0.150263801217044,0,4,12,0,0.0625,0.083333333333333,2
P06-1089,P05-1045,4,0,0,0.181818181818182,0.076923076923077,0,250.25,11,1,0,3219.66666666667,0.123014270668403,0.12591961339201,0.095076124047414,0.175696911419631,0.100554191247798,0.177877529980003,0.125,0.06625,0.025,0.00975,0.957,0.924,0.9368,0.81525,0.38496254043455,0.178091319803548,0.115338221330799,0.173410368561743,0.149721804249409,1,6,12,0,0,0.1875,2
P06-1141,P05-1045,11,0,0,0.611111111111111,0.239130434782609,1,171.818181818182,10,1,0.666666666666667,2426.8,0.106585102625426,0.3160168145858,0.065478604237663,0.149484391427045,0.10147334658226,0.209193988481589,0.104,0.048727272727273,0.115,0.032181818181818,1,0.919090909090909,0.8165,0.088418181818182,0.461527127612081,0.122562794598929,0.056438225112671,0.221865730139734,0.170654303002311,1,13,24,0.774193548387097,0.666666666666667,0.6,3
P06-2054,P05-1045,1,0,0,0.083333333333333,0.025641025641026,0,110,11,1,0.166666666666667,0,0.130494361529848,0.198849786747456,0.091106635938749,0.091106635938749,0.132163363196961,0.132163363196961,0.042,0.042,0,0,0.958,0.958,0.5574,0.5574,0.397660920447935,0.097914690177115,0.101478739375474,0.118162441097796,0.118162441097796,1,10,12,0.227272727272727,0.166666666666667,0.166666666666667,0
P08-1031,P05-1045,1,0,0,0.052631578947369,0.03448275862069,0,119,10,1,0,0,0,0.027945209223548,0.064297537717722,0.064297537717722,0.040755459990621,0.040755459990621,0,0,0.014,0.014,0.986,0.986,-0.1531,-0.1531,0.520878527197893,0.1399599716068,0.117535577042832,0.17172657824855,0.17172657824855,0,4,9,0,0,0.090909090909091,0
P08-2012,P05-1045,1,1,0.5,0.0625,0.03448275862069,0,225,7,0,0,0,0,0.026089922759843,0.020762104793076,0.020762104793076,0.042804464182768,0.042804464182768,0.077,0.077,0.029,0.029,0.894,0.894,0.7269,0.7269,0.442989618061074,0.130629615451001,0.094100877681171,0.20410716795342,0.20410716795342,0,2,6,0.064516129032258,0,0.090909090909091,1
P08-4003,P05-1045,1,0,0,0.043478260869565,0.029411764705882,0,126,2,1,0,0,0,0.019824836773099,0,0,0.034049596171248,0.034049596171248,0.068,0.068,0,0,0.932,0.932,0.8126,0.8126,0.690763342561466,0.174074771684939,0.107735120571271,0.225180221182911,0.225180221182911,0,1,3,0.056603773584906,0,0.133333333333333,1
P09-1113,P05-1045,1,0,0,0.038461538461539,0.017543859649123,0,54,14,0,0,0,0.066559246607949,0.063559206712472,0,0,0.019554531035244,0.019554531035244,0,0,0,0,1,1,0,0,0.48984847820738,0.15995579095243,0.077474011071258,0.191901080860752,0.191901080860752,1,4,4,0,0,0.047619047619048,1
P09-2041,P05-1045,1,0,0,0.125,0.090909090909091,0,38,7,0,0,0,0,0.008850558928993,0,0,0.043215147958435,0.043215147958435,0,0,0,0,1,1,0,0,0.707695558036142,0.20185159203957,0.090767036897571,0.263738927529753,0.263738927529753,0,0,1,0,0,0.125,1
P10-1015,P05-1045,1,0,0,0.055555555555556,0.04,0,70,13,0,0,0,0,0.023771987831312,0,0,0,0,0.052,0.052,0,0,0.948,0.948,0.3818,0.3818,0.462709345192339,0.182545245233588,0.113011149307098,0.191845946119588,0.191845946119588,0,2,4,0,0,0.071428571428572,1
P10-1056,P05-1045,1,0,0,0.03125,0.017241379310345,0,25,23,0,0,0,0,0.067417937074919,0,0,0,0,0.058,0.058,0,0,0.942,0.942,0.0772,0.0772,0.539036103667763,0.18275518068879,0.10045801125501,0.543615720486199,0.543615720486199,0,4,6,0.017241379310345,0,0.086956521739131,1
P10-1148,P05-1045,1,0,0,0.035714285714286,0.015625,0,76,12,0,0,0,0,0.045796605545086,0.042896897030523,0.042896897030523,0.037135173214506,0.037135173214506,0.035,0.035,0,0,0.965,0.965,0.1531,0.1531,0.497659547041584,0.123857089174955,0.098301236660606,0.235759245541208,0.235759245541208,0,3,3,0,0,0.111111111111111,1
P10-2029,P05-1045,0,0,0,0,0,1,18,7,0,0,0,0,0.039842815591595,0,0,0,0,0,0,0,0,1,1,0,0,0.618938647885095,0.164590661236983,0.10143904664372,0.309111930390024,0.309111930390024,0,1,3,0.03448275862069,0,0.111111111111111,1
P10-2049,P05-1045,2,0,0,1,0.037037037037037,0,93,11,0,0,1506,0,0.030540358530572,0.009300201050617,0.018600402101234,0.016033250441952,0.016175976288665,0.125,0.0625,0.041,0.0205,1,0.917,0.8885,0.44425,0.523921845642215,0.176352994435218,0.11506102107746,0.23762117400164,0.228682660237198,0,2,3,0,0,0,1
P11-1037,P05-1045,3,0,0,0.107142857142857,0.050847457627119,0,113.666666666667,22,1,0,1246.5,0,0.033335939724459,0.016892653235097,0.031526366342572,0.059393817011112,0.095499006488347,0.102,0.052333333333333,0.011,0.003666666666667,0.979,0.944,0.8402,0.5339,0.654201456073477,0.19167971569082,0.098407212747093,0.239936388462661,0.208193020125859,0,3,9,0,0,0.066666666666667,1
P11-1082,P05-1045,1,0,0,0.027027027027027,0.02,0,161,23,1,0,0,0,0.031060816098008,0.013886095310024,0.013886095310024,0.059510741267588,0.059510741267588,0.12,0.12,0.01,0.01,0.87,0.87,0.9573,0.9573,0.609810874290552,0.183392030832005,0.124039448622722,0.260502235837571,0.260502235837571,0,1,5,0,0,0.086956521739131,0
P11-1113,P05-1045,1,0,0,0.090909090909091,0.025641025641026,0,130,15,0,0,0,0.061230943345445,0.149125071109024,0.203558344666457,0.203558344666457,0.505768720547984,0.505768720547984,0.034,0.034,0,0,0.966,0.966,0.5267,0.5267,0.40479829961518,0.216034135628845,0.106365941162797,0.08634633086318,0.08634633086318,1,6,6,0,0,0,0
P11-1114,P05-1045,1,0,0,0.027777777777778,0.016393442622951,0,52,16,1,0,0,0,0.080532386442699,0,0,0.064111972442932,0.064111972442932,0.062,0.062,0,0,0.938,0.938,0.4824,0.4824,0.556329513831671,0.194721811462494,0.107304230324951,0.268095393114118,0.268095393114118,0,3,6,0.095238095238095,0,0.033333333333333,1
P11-3004,P05-1045,1,0,0,0.076923076923077,0.04,0,113,6,0,0,0,0,0.034241424639304,0,0,0.004853037357086,0.004853037357086,0.072,0.072,0,0,0.928,0.928,0.807,0.807,0.390594770392833,0.149304903289746,0.112531587968988,0.196129017235425,0.196129017235425,0,2,5,0,0,0.090909090909091,1
P12-1042,P05-1045,1,1,0.857142857142857,0.022222222222222,0.016666666666667,0,359,17,0,0,0,0,0.031942005012722,0,0,0.043941816845302,0.043941816845302,0.034,0.034,0.019,0.019,0.947,0.947,0.2782,0.2782,0.454546160449459,0.158065723534816,0.092752448068737,0.164523070903528,0.164523070903528,0,1,3,0,0,0.025641025641026,1
P12-1072,P05-1045,0,0,0,0,0,0,201,15,0,0,0,0,0.032783907895123,0,0,0.01510142510508,0.01510142510508,0.035,0.035,0.011,0.011,0.954,0.954,0.6249,0.6249,0.383726198971261,0.145745282264192,0.08823544131794,0.18104985963849,0.18104985963849,0,4,9,0.048780487804878,0,0.0625,1
P12-1073,P05-1045,1,0,0,0.055555555555556,0.020408163265306,0,609,9,0,0,0,0,0.044398376853994,0.066164411413393,0.066164411413393,0.056508562888222,0.056508562888222,0.033,0.033,0.022,0.022,0.944,0.944,0.8338,0.8338,0.526711548296937,0.163201309091873,0.102931976924835,0.211653446451267,0.211653446451267,0,3,7,0,0,0.076923076923077,0
P12-1075,P05-1045,0,0,0,0,0,0,62,13,1,0,0,0,0.064750014665346,0,0,0.054548293626088,0.054548293626088,0.064,0.064,0.029,0.029,0.908,0.908,0.2732,0.2732,0.607199250716837,0.130142362189026,0.090199908652723,0.199710874000641,0.199710874000641,0,3,5,0,0,0.05,1
P12-1087,P05-1045,0,0,0,0,0,0,19,15,0,0,46,0,0.01946562992891,0,0,0,0,0,0,0,0,1,1,0,0,0.629691294223403,0.119077262871367,0.1014565245325,0.458421744170503,0.458421744170503,0,0,4,0.030769230769231,0,0.052631578947369,1
P12-1089,P05-1045,4,0,0,0.190476190476191,0.059701492537314,1,166,10,1,0.047619047619048,723,0,0.076948049491396,0.012858491118814,0.026854554153618,0.04958690340215,0.063831685394415,0.083,0.06675,0.02,0.01,0.981,0.92325,0.9313,0.768925,0.461528943153663,0.141700569170946,0.098130087901553,0.195155531603212,0.162551226237171,0,5,11,0,0.047619047619048,0.142857142857143,2
P12-2013,P05-1045,1,0,0,0.066666666666667,0.033333333333333,0,272,9,1,0,0,0,0.022976237414855,0,0,0.020900802790257,0.020900802790257,0.087,0.087,0.017,0.017,0.896,0.896,0.9152,0.9152,0.47194548040746,0.132296527777038,0.095122161536815,0.179057488667193,0.179057488667193,0,1,4,0,0,0.071428571428572,1
P12-2024,P05-1045,1,0,0,0.052631578947369,0.055555555555556,0,141,6,1,0,0,0.123014270668403,0.031322646695187,0,0,0.020583356720652,0.020583356720652,0.023,0.023,0,0,0.977,0.977,0.296,0.296,0.395003119225655,0.136872410807367,0.089302653332186,0.190659301680563,0.190659301680563,1,1,4,0.025,0,0.055555555555556,1
P12-2064,P05-1045,1,0,0,0.043478260869565,0.03125,0,65,8,1,0,0,0,0.037742216231838,0,0,0.040918408748041,0.040918408748041,0,0,0.081,0.081,0.919,0.919,-0.6124,-0.6124,0.522847536110099,0.258737282931713,0.107452766027916,0.229073327604276,0.229073327604276,0,2,5,0.040816326530612,0,0.111111111111111,0
P12-2069,P05-1045,1,0,0,0.052631578947369,0.037037037037037,0,93,8,1,0,0,0,0.099068081440955,0,0,0.029665400885068,0.029665400885068,0.015,0.015,0.023,0.023,0.962,0.962,-0.2023,-0.2023,0.550507127229122,0.122273738795275,0.092706073137911,0.185684377054538,0.185684377054538,0,5,1,0,0,0.111111111111111,1
P12-3003,P05-1045,1,0,0,0.066666666666667,0.033333333333333,0,277,6,1,0,0,0,0.062017798806452,0.080122956222912,0.080122956222912,0.042831479791095,0.042831479791095,0.018,0.018,0.03,0.03,0.952,0.952,-0.3182,-0.3182,0.797482112091809,0.191214861709568,0.082495167863653,0.194520250854115,0.194520250854115,0,2,7,0,0,0.090909090909091,0
P12-3013,P05-1045,1,0,0,0.058823529411765,0.03448275862069,0,189,8,1,0,0,0,0.037077086250451,0,0,0.032938345638697,0.032938345638697,0.041,0.041,0,0,0.959,0.959,0.6808,0.6808,0.51441173801647,0.170259990923047,0.099245118386143,0.163037086292171,0.163037086292171,0,1,2,0,0,0.111111111111111,1
P13-1106,P05-1045,3,1,0.8,0.096774193548387,0.05,0,122.333333333333,10,1,0.064516129032258,905,0,0.077006192572135,0.01607204297155,0.019151593362718,0.105288212022332,0.107457127412991,0.176,0.086,0,0,0.959,0.914,0.9422,0.6756,0.47854241389377,0.145090539137122,0.095693315989974,0.178765002676541,0.168227423654789,0,3,7,0,0.064516129032258,0.0625,1
P13-1129,P05-1045,1,0,0,0.043478260869565,0.027027027027027,0,49,17,1,0,0,0,0.02183155337606,0,0,0.013085102879582,0.013085102879582,0.051,0.051,0,0,0.949,0.949,0.3182,0.3182,0.453696329542147,0.216078301237332,0.091772202671123,0.251352868509452,0.251352868509452,0,3,4,0,0,0.071428571428572,0
P13-1146,P05-1045,1,0,0,0.03030303030303,0.028571428571429,0,278,9,0,0,0,0,0.062548619790124,0.015455701516461,0.015455701516461,0.018481890303785,0.018481890303785,0.029,0.029,0.012,0.012,0.959,0.959,0.565,0.565,0.473153925974284,0.151706039014643,0.096280127214564,0.198106590119699,0.198106590119699,0,6,2,0.009803921568627,0,0.035714285714286,0
P13-1166,P05-1045,1,1,0.8,0.028571428571429,0.014285714285714,0,133,13,0,0,0,0,0.047039229622102,0,0,0.026969819027867,0.026969819027867,0.057,0.057,0.021,0.021,0.922,0.922,0.7096,0.7096,0.509271487273389,0.152543175924437,0.102375830356015,0.233379524656422,0.233379524656422,0,1,4,0,0,0.096774193548387,0
P13-2036,P05-1045,1,0,0,0.0625,0.023255813953488,0,37,12,1,0,0,0,0.013232920123959,0,0,0.042554751645171,0.042554751645171,0.07,0.07,0,0,0.93,0.93,0.34,0.34,0.437455592627948,0.14085524861407,0.130642103972,0.308230033739819,0.308230033739819,0,0,3,0,0,0.166666666666667,1
P13-2116,P05-1045,1,0,0,0.037037037037037,0.013333333333333,0,179,8,0,0,0,0,0.168165579198673,0,0,0.027432632401019,0.027432632401019,0.069,0.069,0.009,0.009,0.922,0.922,0.8593,0.8593,0.466723912892719,0.123163961121024,0.094921998921695,0.205763213406746,0.205763213406746,0,8,4,0,0,0.041666666666667,0
P13-2128,P05-1045,1,1,0.5,0.03448275862069,0.03125,0,144,5,1,0,0,0,0.047206058937125,0.028133996895235,0.028133996895235,0.026270248422351,0.026270248422351,0.045,0.045,0,0,0.955,0.955,0.6249,0.6249,0.372014019990179,0.213940092960102,0.104160989433553,0.213148641982884,0.213148641982884,0,3,2,0,0,0.142857142857143,0
P13-2141,P05-1045,1,0,0,0.076923076923077,0.03030303030303,0,150,9,0,0,0,0.066559246607949,0.009814422799603,0.011960958368601,0.011960958368601,0.028052666282327,0.028052666282327,0.032,0.032,0.031,0.031,0.937,0.937,0.0258,0.0258,0.475154423141891,0.163495305267422,0.097214247212007,0.276929724257408,0.276929724257408,1,2,6,0,0,0,1
P13-4023,P05-1045,1,0,0,0.071428571428572,0.066666666666667,0,185,8,1,0,0,0,0.032070466029915,0.010842277982654,0.010842277982654,0.021742636197953,0.021742636197953,0.02,0.02,0,0,0.98,0.98,0.4019,0.4019,0.502978114397393,0.121461215859369,0.083044822566374,0.174739378627483,0.174739378627483,0,1,4,0,0,0.181818181818182,0
Q13-1028,P05-1045,1,0,0,0.023809523809524,0.016129032258065,0,139,14,0,0,0,0,0.030892204266627,0.035232338458787,0.035232338458787,0.013880854464963,0.013880854464963,0.047,0.047,0,0,0.953,0.953,0.769,0.769,0.48529846332281,0.111396015394982,0.097988479209123,0.1934974867635,0.1934974867635,0,3,3,0.035294117647059,0,0.090909090909091,1
S10-1020,P05-1045,2,0,0,0.117647058823529,0.071428571428572,0,58,7,1,0,175,0,0.039674605898405,0,0,0,0,0.068,0.067,0,0,0.934,0.933,0.4588,0.3994,0.64987480436911,0.217265317316981,0.090822346583037,0.249545802991289,0.240586731182235,0,3,4,0,0,0.071428571428572,1
S12-1035,P05-1045,0,0,0,0,0,0,18,14,0,0,0,0,0.013385862778586,0,0,0.011126428157838,0.011126428157838,0,0,0,0,1,1,0,0,0.637819633554528,0.220363009397246,0.074245969324071,0.347115306936321,0.347115306936321,0,0,5,0,0,0.117647058823529,1
S12-1082,P05-1045,1,0,0,0.028571428571429,0.018518518518519,0,144,3,1,0,0,0,0.094682046491951,0.026981944792833,0.026981944792833,0.043226446760029,0.043226446760029,0.025,0.025,0,0,0.975,0.975,0.3595,0.3595,0.497742908202983,0.188745230914853,0.096684014765079,0.147317801313052,0.147317801313052,0,4,3,0.013888888888889,0,0.08,1
S12-1085,P05-1045,1,0,0,0.0625,0.047619047619048,0,86,18,0,0,0,0,0.026787250803872,0,0,0.024715312462352,0.024715312462352,0.049,0.049,0,0,0.951,0.951,0.6369,0.6369,0.451613439005712,0.217252302611468,0.102112796718113,0.215442015457109,0.215442015457109,0,2,1,0,0,0.0625,1
S13-1010,P05-1045,1,0,0,0.0625,0.033333333333333,0,46,10,0,0,0,0,0.015053048128072,0.021554137373481,0.021554137373481,0.006046493611617,0.006046493611617,0,0,0,0,1,1,0,0,0.492019327307042,0.112292997359969,0.103866622672256,0.224079907024748,0.224079907024748,0,1,5,0,0,0.166666666666667,1
S13-1014,P05-1045,1,0,0,0.027027027027027,0.02,0,134,9,1,0,0,0,0.056286643729826,0.015133820827425,0.015133820827425,0.021731889456301,0.021731889456301,0.05,0.05,0,0,0.95,0.95,0.5562,0.5562,0.515635752618728,0.156373017173155,0.099952865681036,0.155297641254651,0.155297641254651,0,2,3,0.01123595505618,0,0.074074074074074,0
S13-1018,P05-1045,1,0,0,0.090909090909091,0.05,0,78,13,1,0,0,0,0.027790361276721,0,0,0.012539790369291,0.012539790369291,0,0,0,0,1,1,0,0,0.683114166238123,0.269956964510622,0.112673344426411,0.166230045753204,0.166230045753204,0,1,8,0,0,0.1,0
S13-1021,P05-1045,1,0,0,0.052631578947369,0.03030303030303,0,48,13,0,0,0,0,0.050532469956357,0,0,0.023881370161585,0.023881370161585,0,0,0,0,1,1,0,0,0.479559895202017,0.208918513247863,0.125900757795014,0.260261243281897,0.260261243281897,0,1,6,0,0,0.058823529411765,1
S13-1023,P05-1045,1,0,0,0.1,0.047619047619048,0,53,15,0,0,0,0.088489011849945,0.039809762649485,0,0,0.007154137572856,0.007154137572856,0,0,0,0,1,1,0,0,0.462068510693984,0.234414655801345,0.113981457230038,0.219608240238819,0.219608240238819,1,2,5,0,0,0.1,1
W06-1643,P05-1045,1,0,0,0.035714285714286,0.01123595505618,0,140,9,1,0.035714285714286,0,0,0.120128190439998,0.06397149290007,0.06397149290007,0.136649844244916,0.136649844244916,0,0,0.057,0.057,0.943,0.943,-0.7906,-0.7906,0.438947371452226,0.155329811148146,0.085026327718063,0.145527667256911,0.145527667256911,0,4,11,0.08955223880597,0.035714285714286,0.1,0
W06-1655,P05-1045,1,0,0,0.058823529411765,0.028571428571429,0,63,14,1,0,0,0,0.10890791456177,0,0,0.04701455332266,0.04701455332266,0.08,0.08,0,0,0.92,0.92,0.5994,0.5994,0.586331687565225,0.219054758503634,0.100309876416222,0.244812586110262,0.244812586110262,0,4,12,0,0,0.153846153846154,0
W07-2058,P05-1045,1,0,0,0.125,0.090909090909091,0,62,5,0,0,0,0,0.023135329089113,0,0,0.017867739391511,0.017867739391511,0,0,0,0,1,1,0,0,0.602113361487161,0.397199970276095,0.125718927587997,0.281122191539143,0.281122191539143,0,1,5,0,0,0.142857142857143,1
W09-0422,P05-1045,1,0,0,0.083333333333333,0.04,0,81,12,0,0,0,0,0.037391236259998,0.040425455661856,0.040425455661856,0.01594053348684,0.01594053348684,0,0,0.027,0.027,0.973,0.973,-0.2732,-0.2732,0.715873887804287,0.17598240763664,0.107519482910931,0.229074186028362,0.229074186028362,0,0,5,0,0,0.111111111111111,1
W09-1119,P05-1045,1,0,0,0.03125,0.019607843137255,1,279,14,0,0,0,0,0.043772766694963,0.020916516990579,0.020916516990579,0.023976289140052,0.023976289140052,0.094,0.094,0.021,0.021,0.886,0.886,0.9652,0.9652,0.489148370881588,0.197160480011813,0.085891661362659,0.233985730522907,0.233985730522907,0,2,10,0.088235294117647,0,0.136363636363636,1
W09-1218,P05-1045,1,0,0,0.045454545454546,0.025641025641026,0,151,13,1,0,0,0,0.055822775592008,0.121215617626331,0.121215617626331,0.09639370512955,0.09639370512955,0.067,0.067,0.05,0.05,0.883,0.883,0.5574,0.5574,0.476708453947368,0.201015779291435,0.131818492985006,0.160222459429022,0.160222459429022,0,2,8,0,0,0.071428571428572,0
W10-0725,P05-1045,1,0,0,0.142857142857143,0.045454545454546,0,101,4,0,0,0,0,0.012291514505754,0,0,0.037958205334954,0.037958205334954,0.069,0.069,0.014,0.014,0.917,0.917,0.6908,0.6908,0.661284282613864,0.146998002427395,0.0963347597246,0.199950254155396,0.199950254155396,0,0,5,0,0,0.142857142857143,1
W10-1902,P05-1045,1,0,0,0.041666666666667,0.022727272727273,0,179,11,1,0,0,0,0.08750304801292,0.115082529995809,0.115082529995809,0.119981957179118,0.119981957179118,0.055,0.055,0.012,0.012,0.932,0.932,0.7703,0.7703,0.470056914131153,0.156207717247957,0.082967332286986,0.193494956161233,0.193494956161233,0,5,12,0,0,0.076923076923077,0
W10-2420,P05-1045,2,0,0,0.08,0.03448275862069,0,558,7,0,0,1567,0,0.028678465082999,0.045053037653991,0.058302841373578,0.035432018349086,0.041891233411812,0.048,0.0385,0.022,0.0145,0.964,0.947,0.9532,0.8953,0.593157758545521,0.24494180495458,0.147612920088143,0.19180566032618,0.187014749019319,0,2,4,0,0,0.076923076923077,0
W10-2906,P05-1045,1,0,0,0.035714285714286,0.014492753623188,0,210,12,0,0,0,0,0.073431252112729,0.009867947832629,0.009867947832629,0.055874484671575,0.055874484671575,0.057,0.057,0.088,0.088,0.855,0.855,-0.7784,-0.7784,0.570253097606196,0.15252222629896,0.138421570586168,0.167091470467787,0.167091470467787,0,6,7,0,0,0.117647058823529,1
W10-3102,P05-1045,2,0,0,0.111111111111111,0.047619047619048,0,161,11,1,0,2503,0,0.016454647511386,0,0,0.039593850499316,0.04141792159623,0.059,0.0415,0.011,0.0055,0.964,0.9525,0.8555,0.59385,0.451546788031057,0.120269670012494,0.085638587692367,0.221864541724855,0.192870016739587,0,0,5,0,0,0.125,1
W11-0219,P05-1045,1,0,0,0.05,0.021739130434783,0,121,15,1,0,0,0,0.039773716108007,0,0,0.009411370208343,0.009411370208343,0.092,0.092,0,0,0.908,0.908,0.8516,0.8516,0.508780984708504,0.133598240616204,0.091816620091781,0.204694446520802,0.204694446520802,0,2,2,0,0,0.058823529411765,1
W11-0810,P05-1045,3,0,0,0.230769230769231,0.076923076923077,0,245.333333333333,6,1,0,902,0,0.037697091871797,0.022862115531346,0.043900497231337,0.04066674971303,0.094036375810127,0.038,0.022,0.046,0.015333333333333,0.991,0.962333333333333,0.3818,-0.05,0.550373254599509,0.177974139375938,0.114986167312281,0.213686023242244,0.205408916100916,0,2,5,0,0,0.083333333333333,2
W11-0902,P05-1045,1,0,0,0.05,0.016393442622951,0,82,8,0,0.1,0,0.259578477611005,0.144286044930867,0,0,0.025648340481476,0.025648340481476,0,0,0,0,1,1,0,0,0.374762387587345,0.15937411422614,0.103321990276122,0.289210585880075,0.289210585880075,2,6,4,0,0.1,0.055555555555556,1
W11-1513,P05-1045,1,0,0,0.125,0.032258064516129,0,210,9,0,0,0,0,0.071447928539855,0,0,0.04275922726819,0.04275922726819,0.075,0.075,0.045,0.045,0.88,0.88,0.5106,0.5106,0.530585884525394,0.230220929690511,0.094000542688824,0.207166499745811,0.207166499745811,0,2,5,0,0,0.166666666666667,1
W11-1723,P05-1045,0,0,0,0,0,0,7,17,0,0,0,0,0.014418724366847,0,0,0,0,0,0,0,0,1,1,0,0,0.543703953780845,0.187750424243176,0.100719823644966,0.668279186282815,0.668279186282815,0,1,4,0,0,0.1,0
W11-1907,P05-1045,1,0,0,0.066666666666667,0.052631578947369,0,123,15,1,0,0,0,0.01064508955986,0.032504986470798,0.032504986470798,0.044005294984881,0.044005294984881,0.056,0.056,0,0,0.944,0.944,0.6908,0.6908,0.470097860899579,0.158221452932676,0.112307249345772,0.191868010672293,0.191868010672293,0,2,7,0,0,0.090909090909091,1
W11-1908,P05-1045,1,0,0,0.058823529411765,0.03125,0,107,13,0,0,0,0,0.043754725178343,0,0,0.009503111205403,0.009503111205403,0.125,0.125,0,0,0.875,0.875,0.9216,0.9216,0.60879190593912,0.173607981744591,0.080502839062479,0.178903773099794,0.178903773099794,0,1,4,0,0,0.076923076923077,1
W11-2202,P05-1045,2,0,0,0.0625,0.045454545454546,0,106.5,14,1,0,1378,0,0.019713950053966,0.007908423413966,0.015816846827932,0.02324305457515,0.046486109150299,0.048,0.0385,0.025,0.0125,0.952,0.9485,0.6683,0.3855,0.518317039787895,0.204805680846583,0.086794063351442,0.232162116161982,0.209857873921828,0,2,12,0.012820512820513,0,0.035714285714286,1
